SRR2761350,PRJNA280026,Amplicon,12120,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761406,PRJNA280026,Amplicon,8614,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761407,PRJNA280026,Amplicon,9453,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761408,PRJNA280026,Amplicon,7870,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761409,PRJNA280026,Amplicon,6566,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761410,PRJNA280026,Amplicon,10070,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761411,PRJNA280026,Amplicon,9570,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761412,PRJNA280026,Amplicon,13423,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761413,PRJNA280026,Amplicon,8576,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761414,PRJNA280026,Amplicon,6660,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761415,PRJNA280026,Amplicon,6315,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR1592791,PRJNA261779,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1593871,PRJNA261782,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1611131,PRJNA262962,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1648132,PRJNA261999,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1648134,PRJNA262851,Amplicon ,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1649362,PRJNA262714,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1653758,PRJNA262002,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1653762,PRJNA263703,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1658883,PRJNA263238,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1659014,PRJNA262728,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1660514,PRJNA261664,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1664669,PRJNA267202,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1690953,PRJNA267060,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1690964,PRJNA266861,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1690965,PRJNA266929,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1698102,PRJNA262851,Amplicon ,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1698103,PRJNA263235,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1698104,PRJNA263323,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
