"D001172","853","species","1","17","17.7083333333333","17","17.7083333333333"
"D001172","853","species","3","5","5.20833333333333","22","22.9166666666667"
"D001172","853","species","5","11","11.4583333333333","33","34.375"
"D001172","853","species","7","8","8.33333333333333","41","42.7083333333333"
"D001172","853","species","9","9","9.375","50","52.0833333333333"
"D001172","853","species","11","13","13.5416666666667","63","65.625"
"D001172","853","species","13","4","4.16666666666667","67","69.7916666666667"
"D001172","853","species","15","10","10.4166666666667","77","80.2083333333333"
"D001172","853","species","17","4","4.16666666666667","81","84.375"
"D001172","853","species","19","1","1.04166666666667","82","85.4166666666667"
"D001172","853","species","21","2","2.08333333333333","84","87.5"
"D001172","853","species","23","5","5.20833333333333","89","92.7083333333333"
"D001172","853","species","25","0","0","89","92.7083333333333"
"D001172","853","species","27","3","3.125","92","95.8333333333333"
"D001172","853","species","29","1","1.04166666666667","93","96.875"
"D001172","853","species","31","2","2.08333333333333","95","98.9583333333333"
"D001172","853","species","33","0","0","95","98.9583333333333"
"D001172","853","species","35","0","0","95","98.9583333333333"
"D001172","853","species","37","0","0","95","98.9583333333333"
"D001172","853","species","39","0","0","95","98.9583333333333"
"D001172","853","species","41","0","0","95","98.9583333333333"
"D001172","853","species","43","0","0","95","98.9583333333333"
"D001172","853","species","45","0","0","95","98.9583333333333"
"D001172","853","species","47","0","0","95","98.9583333333333"
"D001172","853","species","49","0","0","95","98.9583333333333"
"D001172","853","species","51","0","0","95","98.9583333333333"
"D001172","853","species","53","0","0","95","98.9583333333333"
"D001172","853","species","55","1","1.04166666666667","96","100"
"D001172","818","species","1","72","75","72","75"
"D001172","818","species","3","11","11.4583333333333","83","86.4583333333333"
"D001172","818","species","5","4","4.16666666666667","87","90.625"
"D001172","818","species","7","2","2.08333333333333","89","92.7083333333333"
"D001172","818","species","9","2","2.08333333333333","91","94.7916666666667"
"D001172","818","species","11","2","2.08333333333333","93","96.875"
"D001172","818","species","13","1","1.04166666666667","94","97.9166666666667"
"D001172","818","species","15","0","0","94","97.9166666666667"
"D001172","818","species","17","0","0","94","97.9166666666667"
"D001172","818","species","19","0","0","94","97.9166666666667"
"D001172","818","species","21","1","1.04166666666667","95","98.9583333333333"
"D001172","818","species","23","0","0","95","98.9583333333333"
"D001172","818","species","25","0","0","95","98.9583333333333"
"D001172","818","species","27","0","0","95","98.9583333333333"
"D001172","818","species","29","0","0","95","98.9583333333333"
"D001172","818","species","31","0","0","95","98.9583333333333"
"D001172","818","species","33","0","0","95","98.9583333333333"
"D001172","818","species","35","0","0","95","98.9583333333333"
"D001172","818","species","37","0","0","95","98.9583333333333"
"D001172","818","species","39","0","0","95","98.9583333333333"
"D001172","818","species","41","0","0","95","98.9583333333333"
"D001172","818","species","43","1","1.04166666666667","96","100"
"D001172","328813","species","1","68","86.0759493670886","68","86.0759493670886"
"D001172","328813","species","3","5","6.32911392405063","73","92.4050632911392"
"D001172","328813","species","5","3","3.79746835443038","76","96.2025316455696"
"D001172","328813","species","7","1","1.26582278481013","77","97.4683544303797"
"D001172","328813","species","9","1","1.26582278481013","78","98.7341772151899"
"D001172","328813","species","11","1","1.26582278481013","79","100"
"D001172","33038","species","1","78","91.7647058823529","78","91.7647058823529"
"D001172","33038","species","3","4","4.70588235294118","82","96.4705882352941"
"D001172","33038","species","5","3","3.52941176470588","85","100"
"D001172","820","species","1","67","70.5263157894737","67","70.5263157894737"
"D001172","820","species","3","10","10.5263157894737","77","81.0526315789474"
"D001172","820","species","5","5","5.26315789473684","82","86.3157894736842"
"D001172","820","species","7","3","3.15789473684211","85","89.4736842105263"
"D001172","820","species","9","1","1.05263157894737","86","90.5263157894737"
"D001172","820","species","11","2","2.10526315789474","88","92.6315789473684"
"D001172","820","species","13","0","0","88","92.6315789473684"
"D001172","820","species","15","0","0","88","92.6315789473684"
"D001172","820","species","17","0","0","88","92.6315789473684"
